ID2,MeanRelativeYield_1999_1999,MeanRelativeYield_1999_2000,MeanRelativeYield_1999_2001,MeanRelativeYield_1999_2002,MeanRelativeYield_1999_2003,MeanRelativeYield_1999_2004,MeanRelativeYield_1999_2005,MeanRelativeYield_1999_2006,MeanRelativeYield_1999_2007,MeanRelativeYield_1999_2008,MeanRelativeYield_1999_2009,MeanRelativeYield_1999_2010,MeanRelativeYield_1999_2011,MeanRelativeYield_1999_2012,MeanRelativeYield_1999_2013,MeanRelativeYield_1999_2014,MeanRelativeYield_1999_2015
28,1.0397120043451042,1.0870339349361489,1.0870339349361489,1.01820493300132,0.9743939749799859,0.9750528537221014,0.9607598431589303,0.9745953318228143,0.9831379748058863,1.0137710770957356,1.0012972712729546,1.0367411411239085,1.0430702066004989,1.0329539307612032,1.024041288828241,1.0494249187145288,1.0451709628718004
29,1.0296208962440676,1.0392300698880304,1.000768079980701,1.0165849992220728,1.035391325969388,1.0125304453792694,1.004909014899421,0.9967467189865364,0.9669488195136091,0.9847198421739943,0.9807487415989999,0.9454591605169145,0.9468354676794374,0.9350388456038126,0.9408441200613243,0.9372978012786283,0.9359504050565816
30,1.0332668251066768,1.0651267480232756,1.0048172883672652,1.0336947751608028,1.0046688738022178,0.9827422050577576,0.9186149852574177,0.8938022450867885,0.9059592971372299,0.9535301517332779,0.9234293387496376,0.9249518908268337,0.9333919395747715,0.9409605150002166,0.9344469059402589,0.9409271451905523,0.9427675723147997
31,1.157618466362222,1.1708920405529866,1.155464021615957,1.1274673064085072,1.0427521315885455,1.0334552236636358,1.0315745821244249,1.0108799309829832,0.9529996849517521,0.9712623079159357,0.9682800303096442,0.9763824238451096,0.9943111510409998,0.9839439018758558,0.979960289007101,0.9789191929625057,0.972930324772649
32,0.9592153695621788,1.036308487672166,1.0188203197957535,1.019546430991702,0.994773710718207,0.9938450990510459,0.988218355991391,1.0856696137712876,1.0940350071079459,1.0858565078215716,1.0601574498078952,1.0386924598547764,1.0365889930192989,1.0318106183250593,1.0222687331084914,1.0351589654854425,1.0228794832210217
33,0.5853291539486872,0.6867349604489636,0.6762372299975352,0.663732523522437,0.618945290709191,0.6130436737054773,0.6201275360277626,0.6087644090376971,0.5902000894506154,0.5914843366732936,0.5928232093995948,0.5826945209976485,0.5896877230169089,0.5856711070912038,0.5797701610416389,0.5909180298634003,0.5868606014933659
34,1.067257432166405,1.0620103909196135,1.0620103909196135,0.9174698887416274,0.898796750155582,0.9564203129193292,0.9606079498766645,0.9250908185616274,0.9158271507866272,0.9158271507866272,0.9492768936136952,0.9589506740092505,0.9364350976300461,0.9364492829293233,0.9353790965000987,0.9432117380805576,0.9415892875203938
35,0.6799603816058557,0.7848469378168142,0.8907192144804249,0.8735539415892373,0.8804534912435568,0.872018722119975,0.8408322079732035,0.845101901133861,0.8509400151785688,0.8845539714876628,0.8992429714893394,0.9164803210146161,0.9364026961088135,0.9443118270466001,0.9427393315327713,0.942152727551717,0.9308685199982907
36,1.2462375375727823,1.23220549529163,1.2081034006719638,1.2113121860447065,1.2526481583785087,1.2435464962795941,1.1182731049349,1.136001877712373,1.1618527157765377,1.142821382583001,1.146243195958643,1.1686132079667955,1.1685893988877298,1.1707761152296674,1.149860378052207,1.1675548791684918,1.1919851438653446
37,,,0.6794755667097536,0.6794755667097536,0.6794755667097536,0.67186149665121,0.7237586081347368,0.7237586081347368,0.7477237100389817,0.7104551623306635,0.7104551623306635,0.801352463615984,0.801352463615984,0.7782643452829286,0.7951746252588264,0.7752207279715599,0.7475778291638591
38,1.262067866055853,1.1388890350848948,1.0824927823749395,1.0531646830187518,1.0691765467237029,1.0566826360309043,1.0090382723689513,1.0213292620377237,1.0241610820844322,1.0091849681440983,1.0242027652408556,1.0295725199769732,1.0227588196451334,1.020419922908712,1.0332213205544971,1.0379284203886532,1.0553704306995488
39,,,0.8722527368624657,1.0050401898839845,1.0050401898839845,0.9617494345704466,0.8941258478200889,0.8941258478200889,0.915010175462775,0.9026532097952013,0.9026532097952013,0.9394382535772211,0.9173795275215944,0.8874091599843241,0.880516188693058,0.8718995854978778,0.861359977776826
40,,,0.7461387099691278,0.7461387099691278,0.7461387099691278,0.8082722039037383,0.7349331885951543,0.7349331885951543,0.6800323473150557,0.5744547542347342,0.5744547542347342,0.6420821543104546,0.6420821543104546,0.6277112088092877,0.6193306465098853,0.5710597461547305,0.543177515831495
41,1.3914040633181162,1.3075033234220754,1.2537743215770696,1.296761449059173,1.2153372090174224,1.1212263050193172,1.1149363423790546,1.0996988005703845,1.1093271026262126,1.1096259421790893,1.1068288417247218,1.1053272284399804,1.1284074165252325,1.1295083004925566,1.1425056194668115,1.1425757377836674,1.1386978698186785
42,1.0842144893232226,1.142624427749907,1.2613682669635329,1.2259169727349,1.1758446662815552,1.1250183667879563,1.1486350223487096,1.1486350223487096,1.1486350223487096,1.1486350223487096,1.1486350223487096,1.1486350223487096,1.1486350223487096,1.1486350223487096,1.1486350223487096,1.1120415262812797,1.1129311366064356
43,1.0956290498809844,1.1017760925717752,1.2283945848683062,1.2428289968299366,1.2248292547429382,1.2002063490767565,1.142127513212571,1.1938909258910804,1.1617783839899034,1.1832374069047815,1.1563502909940266,1.1559484981593926,1.1296378464058832,1.126547386200911,1.065757848147311,1.0987916960105066,1.1012602022758302
44,0.854033808511127,0.8748249777444141,0.8078669155521401,0.7928829599922312,0.7869754071396924,0.8084118328098634,0.8181867969383322,0.8173454594682735,0.8333742951912921,0.8467115413088759,0.8338950107585028,0.834147950719025,0.8269297607673567,0.8269169913024896,0.8215337088228157,0.8053714184549562,0.80321886765542
45,0.7803459889467425,0.8397504652733313,0.8328692383134298,0.8162973357343106,0.7949762908865923,0.7997624723706503,0.8061487763461862,0.81208335059134,0.7937297843155621,0.8073366038638039,0.788557037989159,0.775249696552899,0.7652242044149833,0.777017100649507,0.7737149178786251,0.7905724442969959,0.7907842727235892
46,0.9335525329548976,0.8755946073745763,0.928548219225838,0.878490244946109,0.8879625366382499,0.9016412543994706,0.9130148225289866,0.9143874597813397,0.9113723995491314,0.9620028363618951,0.9836815595247608,0.9502179705577811,0.9364679962498295,0.9421250709768919,0.9421250709768919,0.9134068941490149,0.9124858410354424
47,1.0905727255767674,1.1572135570144213,1.1601653117428832,1.1013937011114194,1.0689440956098364,1.0855621301522052,1.0691884580798596,1.066462623030432,1.066462623030432,1.0670482747398975,1.0682497957575783,1.0653490787960143,1.0578075679388033,1.0591978520307561,1.0570345052329775,1.0649128410328337,1.0703275859807588
48,1.245400156859488,1.2912989181111385,1.2210055479637363,1.2252552570472233,1.2040384025289703,1.186595844941211,1.1366944440008129,1.141789011049731,1.1375786880326615,1.1210626862732425,1.1224722153906561,1.110402796866409,1.1108479086521055,1.1005381172569093,1.1110503909212635,1.1198954730631732,1.1238985348068997
49,1.3601409245262814,1.2988185643984778,1.2988185643984778,1.1870797916795672,1.108822072020545,1.0948674079137013,1.078002206428728,1.1148445086221348,1.1236935975372575,1.125760643398944,1.1286331415806985,1.1311740950636564,1.123433229333905,1.1214248127784041,1.1256783602912492,1.1295541181436342,1.1388654247782655
50,1.4400308939611624,1.2927154136064574,1.223824741785198,1.1330004470354709,1.1790181401292623,1.142273091418449,1.1007518026613252,1.058352155059752,1.0626772709397077,1.0681431457593713,1.0643446840814557,1.030968938262226,1.0253951796396426,1.0464308599442103,1.0490941341302735,1.034511354811866,1.0390402294519498
51,1.1248111938345204,1.2346301344284738,1.2201158059298625,1.16305990702486,1.0035443723203956,0.9760891599505976,0.9682152428445451,0.9682152428445451,0.9519394022561968,0.9873612746160497,1.0020527089919007,0.9885419435203424,1.0032648321696394,1.0127695504494614,1.010740780146222,1.0091420391616535,1.015886658454952
52,1.4308855877822009,1.2580857080472483,1.1606907883135225,1.0907779260804298,1.1684345236054605,1.1482104062943976,1.111668130673192,1.111668130673192,1.1062093940423767,1.1196749962161914,1.1264354117889186,1.1207921119021143,1.1089417031118824,1.1301548879553258,1.1198920115265074,1.1124598243750834,1.1147330951289356
53,1.1964884798426225,1.1245162072900918,1.0455152493818511,1.030699549412157,1.0442217658268103,1.0601232345069798,1.0413349815469157,1.1209416487820376,1.1147575894120467,1.1203492329146734,1.1121528189447287,1.0675833830017403,1.0698031712535867,1.070291122075375,1.051440614741306,1.0769444928386245,1.1028370581450115
54,0.9767260218298237,1.0983128086949165,1.0298353440694192,1.0898830414005474,1.1057168603632626,1.1112650172006826,1.1208480383629769,1.133442588782703,1.1234054059936869,1.1080901754679293,1.098618811849618,1.101494535635125,1.0966800363953388,1.0979364447659936,1.0979364447659936,1.0740640762770068,1.0955763911495362
55,0.9323851604575255,0.9547661727559023,0.9657803542650135,0.9833609566712957,0.9861818981035506,1.0009713428821663,1.0246276821485454,1.04938549458332,1.058932278953085,1.0787540969537457,1.062961940751095,1.040796576614835,1.031037113996873,1.0207369234368449,1.00507136354075,1.0093331681437987,1.0157167012592365
56,1.2950866341942806,1.1887803784452846,1.1598431418028914,1.1268339981977,1.1459407106575714,1.158171728660535,1.121082386788203,1.1360865988371505,1.1238434789757523,1.1687426218324675,1.1898318409661504,1.1736079348170747,1.1860971704817427,1.1821677197257912,1.1765909887556079,1.1618507626319112,1.1707181200004484
57,0.8919511519954249,0.9647413238995489,0.9251604245908572,0.9347735895483801,0.9076473047093746,0.8950621392333103,0.9386325530247307,0.9789442345668806,0.9998496168471674,1.015208510213445,1.0073260844704224,0.9943465883772529,0.9900974886279936,0.9929132742612268,0.9858114561958438,0.9882985520110883,0.9725391283348221
58,1.1815273025713828,1.123505799231336,1.123505799231336,1.132100598301619,1.1395782420223037,1.1156663085028828,1.0628890060466667,1.0558017871700864,1.0127814988028552,1.0127814988028552,0.9837509635810124,0.9896720797723741,0.996075161640153,0.9824246030878715,0.9951538992229149,0.9981837303646897,0.9893848561927587
59,0.5960529224873469,0.7265063967135804,0.7508348653710041,0.7747150008624599,0.7986984420418566,0.8628380420869087,0.8739745345485522,0.9050875832927342,0.9520665796740568,0.9752461777508732,0.9839107351700919,0.9866297511548083,1.006485701153784,1.0159839013062908,1.0187721497344362,1.033507461368866,1.0538818177790863
60,1.0178434971233072,1.1510836959133295,1.1242195875610212,1.172190417207212,1.1157841429108988,1.1180794260270268,1.0789176652677523,1.0761129620277192,1.0934208615769743,1.061608905056933,1.049840585946663,1.0569484650457024,1.0583467442757128,1.0580887035531388,1.056055093492964,1.0773819841438583,1.0977450794209482
61,,,1.105317357972363,1.105317357972363,1.105317357972363,0.9658980888813478,1.0498756702309127,1.0498756702309127,1.0339955619465258,0.9239126277988905,0.9239126277988905,0.9658886398558327,0.9658886398558327,0.9658886398558327,0.9936100938168987,1.0410636103641076,1.0833058102670217
62,0.8140631699299701,0.9485131592753825,0.9787070039357327,1.0020915914053492,0.9724194199039058,1.031314682691928,1.0278935536770961,1.0552933688706552,1.0805567259126605,1.1035407963964647,1.1065063560242152,1.102971805084768,1.1232551615814732,1.1265229776055488,1.1300142501809534,1.1705251333500752,1.1575285138032756
63,1.207359736053432,1.231085534252811,1.1588368293593012,1.1729045830408513,1.1771042954120368,1.1977746432005685,1.1939282729032483,1.1871355694739671,1.1680807793213661,1.1807561147302053,1.1772787122687502,1.174783901992256,1.1970445847651152,1.2022281741353673,1.20472786491509,1.2125568525994852,1.2181605847701527
64,1.0335998562572997,1.0193537657874019,1.0129273119135072,1.057600328980962,1.0327415075930655,1.0732787425549235,1.0665431076366507,1.0793643924484397,1.0792381881465916,1.0560805249694252,1.0564572126663732,1.0679400072040304,1.0660749125260798,1.0692698787933101,1.0814902620952274,1.0787379084735211,1.0742405670940687
65,1.2819203874224983,1.0319656956648413,1.0903587201625307,1.2292844937609808,1.2376607570320468,1.1918126270212674,1.1840119396514603,1.1837062691570466,1.1772377162635257,1.1773414354120808,1.1850458426423756,1.1711723315268199,1.1653900948207263,1.1872692389912136,1.1811676017818702,1.2076214896058242,1.2324258228163654
66,1.2159016091638402,1.136616780181952,1.1554801330364068,1.2424824826287508,1.2046162268387324,1.1703535735492314,1.158818628847253,1.1598337007485395,1.1492549636829106,1.157853452554472,1.1261166369737439,1.130561016348586,1.1237330940949843,1.1503755154227615,1.1494284952456413,1.1474950169134954,1.1562974608525047
67,1.49361235152427,1.3748709528915422,1.2347637968960645,1.1801590289499087,1.083621628464527,1.0737023955284064,1.0673728931382203,1.0674734631744522,1.0350431852148978,1.0572473687176995,1.0413118303429294,0.9979281055763333,1.0100835872311236,1.0033476450478795,1.0009452098289666,1.015396858075246,1.0045149380664777
68,0.943649699228848,0.9519096457108795,1.0405506765115355,0.9507367823636674,0.9478699686430184,0.9522231980413328,0.9787281319131731,1.0223875856803162,1.0124926687528737,1.0290809931184621,1.0017294200606448,0.9977483712666223,1.0029635212501073,0.9996020168720322,0.9842138802828366,0.9774171483538647,0.957684185669113
69,0.9056503242517931,0.927221520407417,0.9168040115570326,0.9450663798596866,0.9623164490834789,0.9159411165263602,0.9278959837949226,0.8848905555362492,0.8549809281080123,0.8572771649464181,0.8465239814753602,0.8673234867309559,0.8815412966976857,0.888204474942604,0.8912815436963976,0.902884139523065,0.9017111103388565
70,0.9750688191524814,0.9024650462926169,0.689624684695068,0.7676016420054356,0.7705937691203626,0.7842363992746666,0.8267003790741521,0.8532452862686568,0.9344654668058533,0.9655455899955225,0.9554468699683639,0.9483457761995392,0.9573062228580262,0.9556196285226954,0.9614659336117231,0.9518550819917596,0.9513748285256168
71,0.8114070417045605,0.9888151567658396,0.9969590630016875,0.9208698064036557,0.9243529775696363,0.9222105242813171,0.9013335614762806,0.8968998321506159,0.9125898855692746,0.9335783717598218,0.9655063541192742,0.9408464140767195,0.9257580830724315,0.9319791885898802,0.9103923709636301,0.8984089385977517,0.906638729826532
72,1.0768169963091259,1.0956903833763092,1.0707932028740184,1.0788046827849027,1.1111313694480756,1.1141946142358665,1.1075474187072385,1.0903526208052094,1.0903526208052094,1.0905952123440177,1.076911647885843,1.0774858519499508,1.0664397183976626,1.0604728053553139,1.0490042621328177,1.0878176895745542,1.0934521331720568
73,1.23366175647549,1.1610781025960821,1.1468268254108696,1.1651542952150091,1.1280139071468156,1.0959561549556138,1.083839682004989,1.076186734277183,1.076186734277183,1.077484420499264,1.0744320612949028,1.0553896517248371,1.06800058634849,1.056105369511869,1.0532853782911435,1.0675924652574207,1.0516012206595418
74,1.327114900879766,1.290457157689652,1.0507465874818336,1.0680787008364154,1.082914047625654,1.1043784324744106,1.1032740600985862,1.1132157594138365,1.1196251887271853,1.112874236591928,1.1149566775957729,1.1081448469103996,1.1227877003732252,1.1120993318416512,1.1358712093321768,1.1548024958033003,1.1631499337429143
75,1.0635265030361345,0.9399110240514327,1.025012098728701,1.0268266148770402,1.0080645527711973,0.9919523274678727,0.9956922750265064,1.0103108780029446,1.0200462943278377,1.0578227464176808,1.0491338189715165,1.0589776495969623,1.0673444084797385,1.0728365019679127,1.0580039370262004,1.0660915455027862,1.0782675045528598
76,1.2022786306513535,1.1721305268063755,1.1481727799836932,1.1272012956180022,1.138672123989974,1.153636793884162,1.067351934504694,1.0563256497744404,1.0981419849151655,1.0764556977921493,1.100046147536533,1.0930348483142796,1.0845990848186793,1.0811632466852816,1.0811632466852816,1.0933913047346409,1.1161977121632305
77,0.9481569646769664,0.992934745273689,1.0412436034562158,1.0549320813876677,1.1340471879527736,1.1400015513107917,1.1329342569561016,1.1329342569561016,1.12465203204029,1.1278360819130009,1.1486213783153405,1.1486311659890183,1.1347313134174757,1.1353936044438646,1.1353936044438646,1.1305363205128525,1.1105719038529154
78,1.1880185064365172,1.0206661903928704,1.0828736509740402,1.0781641774670772,1.1043442709225533,1.1152545832425813,1.153733825026587,1.1078484437397416,1.1041124577639938,1.072613312894177,1.093295550315461,1.110435010469585,1.111739368999326,1.0988279362382904,1.0988279362382904,1.0820381046098526,1.0726871187957487
79,0.8224799552242265,0.7870191555635875,0.8672742665877298,0.9207028322111037,0.9549937919186451,0.945029574221402,0.9716358957112833,0.9517904671502335,0.9857563494478515,0.9678271472977057,0.9392768234438834,0.9368437700965648,0.9273356804267845,0.9386067771450683,0.9386067771450683,0.928395336584657,0.9249443798449117
80,1.1600116803200118,1.0942030949428496,1.0254218875253398,1.001099707315406,1.043682901835258,1.0481284258553971,1.0687067249317674,1.0698639643123309,1.0744426887133423,1.0868229635548243,1.0923357501213689,1.0965069476003577,1.0798314637176836,1.0705336250096331,1.0817892610255968,1.062550425330763,1.0659591079812059
81,1.1879004613470714,1.0611150880327882,1.0420986161432424,0.980913128202844,1.0202766111299666,1.0235927966437741,1.023380656187006,0.9987747364431775,1.004783557129665,1.0030613541371989,0.9989603611824208,0.9954114215288165,0.9917122939145054,1.0069666350406015,1.0183681513201994,1.0167474410347614,1.015839612050499
82,0.7947768045979323,0.8250067935871999,0.9962095322855106,1.0247054723596807,1.1844735540221603,1.18521375427846,1.1428925504476586,1.132336611668511,1.1506826828680945,1.1421040732901906,1.128731529366899,1.1146755759040199,1.1161089552029848,1.1218536586789327,1.115800429529169,1.1026694730204574,1.1059276365149708
83,0.850895298090733,0.8883145612405768,0.8883145612405768,1.0965744699611515,1.0139711557430104,0.9992012362247454,0.9463834075771466,0.952092561433381,0.9741647623352148,0.9741647623352148,0.9569365486729262,0.9578059237660632,0.9626464973470302,0.9477375963924858,0.950902680383465,0.9481358607684018,0.9282368342731279
84,0.848000621080125,0.9713850348525159,1.0175535878571556,0.794171221372422,0.807084782365296,0.8449410667093099,0.8593260443543284,0.838384012393355,0.8697533186684522,0.8697533186684522,0.8761660556285786,0.9127898414137189,0.9342637639151369,0.9437763400772087,0.9485027567608716,0.9597156193399221,0.9646618600471255
85,0.9458032840539117,0.9669288236727807,1.0246472102425244,1.0499289522269146,1.0281141359366013,1.036561503189282,1.119726746956894,1.1132964392869296,1.11258395247405,1.120033515053596,1.1178792408961393,1.122947728250532,1.1148583673569468,1.1164604863536796,1.1127661748863653,1.1133913864090712,1.1163698752045068
86,0.9873646082513116,0.9842724102977046,0.9025499577011825,0.9815942081575169,0.9997491850418857,0.9979093563662379,0.9853948932013425,1.0165851363995277,1.0280813822194732,1.0399902251296014,1.0444473231022393,1.0477524888625827,1.0452554777106018,1.0484586443861346,1.0501625630062748,1.0966847163281797,1.1036227289829161
87,0.8884931949758326,0.929457848249642,0.9253455265937118,0.894103018348316,0.933573728346102,0.9565828537254785,0.9644215117983419,0.9445319383795878,0.9261885688950547,0.9612533731857982,0.9761541362984222,0.9732978939012153,0.9696467954481567,0.9633367127720166,0.9524360714652275,0.979756745840177,0.9612858383261627
88,0.8647703607049374,0.9582746997600451,0.9503804437307566,0.963123856833274,0.9407286822252532,0.9752188572468891,1.0269239396797452,1.0128138791222676,1.015251070703344,1.019995219203691,1.0160332627141744,1.0050071062361543,1.0263537614823361,1.0255921977163776,1.036739209926337,1.0417738277092696,1.0368696415045842
89,0.8310428387240893,1.0043708119628176,1.0027555273148385,0.988862804368713,0.9509113089687402,0.9516710950843884,0.9901095139412097,0.9733696802133354,0.9784138735511814,0.9684436292195446,0.9691478880350839,0.9620063600095806,0.9625705570556302,0.9662907174851402,0.9729171179761783,0.9846544418333081,0.9836769175890173
90,0.8856201453452374,0.959651596692497,0.9578634728825374,1.0244866487474553,1.0227206732069924,0.9911769885976661,0.9968020286893753,1.0283008672415075,1.0252595575714056,1.0401021250046396,1.0323821202614116,1.0320198371738336,1.0524063300480215,1.047540815627732,1.0455307340854127,1.05814074862991,1.0434394797741617
91,1.3101735849998595,1.2191008264685128,1.0899202447847594,1.3391251287530759,1.2569641549364612,1.2429275827285609,1.2263330679281543,1.204890937123999,1.2201259767382906,1.219538655817229,1.2076110833288185,1.1909129718731009,1.171611817577689,1.1610453427922425,1.1622238802231142,1.1552143054005197,1.1531195535669052
92,1.5097419403819474,1.3363756531704274,1.3397048147113582,1.2889539453574415,1.3392443829747225,1.3207356579266711,1.333224274723322,1.3633976279381208,1.3978465026116629,1.3977379657108204,1.3876145978699066,1.3903815809933902,1.3932636210143465,1.4084945137686498,1.3824402114940026,1.3902401111442602,1.3994878498767025
93,1.2624951900466033,1.213601748806027,1.1935928706739898,1.2559916373889064,1.1801154497002702,1.139487851296375,1.1326394862218427,1.0835669142143627,1.0563158246323363,1.0693640174500016,1.0654463524342477,1.031693023393134,1.0372956753813818,1.0347138948531538,1.0276296181605018,1.0172382568591118,1.0044174761425901
94,0.8430031211253154,0.9928270604595864,1.0245875956279724,0.9811493666186637,0.9485274589333536,0.9329667916600202,0.9463994364463486,0.8969047351674327,0.8780348113166111,0.8794167234433768,0.8773235935140394,0.8570663318213669,0.8498063150384364,0.8394510883601196,0.8415715633812646,0.8354151151616176,0.8370451459407304
95,0.9041283175127258,0.9414692154546147,0.9675443486381855,0.8806221769915191,0.8626312544628615,0.8949013718246608,0.8949013718246608,0.8949013718246608,0.8949013718246608,0.8949013718246608,0.8949013718246608,0.8949013718246608,0.8949013718246608,0.8949013718246608,0.8949013718246608,0.8501696666024302,0.8197538004139812
96,1.0507379152143026,1.0224495230362942,1.0951297841740397,1.0985074689597338,1.0730470026679166,1.06841977058219,0.9992030822304773,0.9498572074932461,0.9061814141885163,0.8746417399229494,0.8802707576473616,0.8923540098578034,0.8690991924066588,0.8764177310337947,0.8914049062726357,0.8856887698490297,0.8749000723499659
97,0.9995488464533621,0.9329078087626543,0.80285160970548,0.8100403795165791,0.8278187804815907,0.8740201828187115,0.9135529602999536,0.9196203722798425,0.8527991071942886,0.8310944007035961,0.8193224245622424,0.8421473968471362,0.8497207687387323,0.8458031262243786,0.8441132089290909,0.8234802592451486,0.8324613969952873
98,1.1610117828124848,1.1050396154960973,1.0914761263084625,1.0708392360564676,1.0594405635582365,1.0731110387375549,1.0825213261818267,1.054164297459266,1.0344820677281765,1.0268419417634396,1.029307886330832,1.055758440985788,1.0518615674086167,1.056309949475743,1.03661919548431,1.032294464177202,1.0101846791704665
99,1.09569962322983,1.1602504034403265,1.1403192285460937,1.092484349815517,1.0901470717635084,1.140860074320926,1.1114792660964725,1.1039792080116755,1.090978393105769,1.0872340891487275,1.070795708819215,1.0503060005887688,1.070977880928941,1.0630748342596987,1.0449700441547771,1.0386117855954984,1.0539056048610316
